"poly_id","B2_mean","B2_stdDev","B2_count","B3_mean","B3_stdDev","B3_count","B4_mean","B4_stdDev","B4_count","B5_mean","B5_stdDev","B5_count","B6_mean","B6_stdDev","B6_count","B7_mean","B7_stdDev","B7_count","B8_mean","B8_stdDev","B8_count","B8A_mean","B8A_stdDev","B8A_count","B11_mean","B11_stdDev","B11_count","B12_mean","B12_stdDev","B12_count","NDVI_mean","NDVI_stdDev","NDVI_count","NDMI_mean","NDMI_stdDev","NDMI_count","NBR_mean","NBR_stdDev","NBR_count","NDRE1_mean","NDRE1_stdDev","NDRE1_count","GNDVI_mean","GNDVI_stdDev","GNDVI_count","MSI_mean","MSI_stdDev","MSI_count","SWIRR_mean","SWIRR_stdDev","SWIRR_count","EVI_mean","EVI_stdDev","EVI_count"
"P069",0.0152665341799268,0.00277050579510654,403,0.0236360442401219,0.00551891534256607,403,0.0154771279133503,0.00391960668898741,403,0.0409484846883115,0.00839733282254851,403,0.119315537196755,0.021688013934243,403,0.145074738213525,0.0251858019000327,403,0.157527713468451,0.0340605063590946,403,0.16352897039382,0.0284822093431644,403,0.0700120478246095,0.0146241267043952,403,0.0300775939331133,0.00745702972949059,403,0.820844835802105,0.0454438838886807,403,0.382558728329946,0.0740223125178579,403,0.678330006257321,0.0629944741571037,403,0.585794002673497,0.0580960747826589,403,0.739361009686937,0.0450667972329851,403,0.449546815699332,0.0902791452296318,403,2.34849755867935,0.136865863197256,403,0.311048246002119,0.0596241412781075,403
"P070",0.0155005450162879,0.00227607624610837,184,0.0255287169447115,0.00471118044753919,184,0.0157622834296727,0.00285988428924242,184,0.0456757092071476,0.00714175136134266,184,0.142118176416129,0.0176907311092842,184,0.175225652239854,0.0213147540953197,184,0.189753033822727,0.030533607809784,184,0.199181560656853,0.0232424621216179,184,0.0850090792536626,0.0114644115073828,184,0.0373791323978772,0.00627711566898381,184,0.845555980112203,0.0211095765697942,184,0.378304588287399,0.0584943220800195,184,0.668776327955132,0.0466119899352594,184,0.609986002358872,0.0385709457278629,184,0.762880237292365,0.0174526191003274,184,0.453874762681436,0.0639471892192793,184,2.28895626754331,0.107691235012208,184,0.371114115289139,0.0519713330896768,184
"P071",0.0157392753115525,0.00363482479771152,534,0.0280829712072797,0.00608653243993187,534,0.019106532076587,0.00516628221673333,534,0.0517577463390631,0.00857077701104557,534,0.138307476191368,0.021414155437328,534,0.163661434356765,0.0249957896367222,534,0.178128363487705,0.0340868263857102,534,0.185036027996181,0.027777390162833,534,0.0820837874071687,0.0132287375104973,534,0.0384712618225596,0.0081921038504184,534,0.80583260784587,0.0381711406416877,534,0.363921669162994,0.0730711883806406,534,0.641039492932944,0.0613028720413898,534,0.546384836261836,0.0460776003453157,534,0.727820686154468,0.0278444516010479,534,0.47076698632507,0.081493668050488,534,2.15321165535807,0.124073664850877,534,0.33684306005038,0.0571705511881008,534
"P072",0.0173330407205138,0.0151530748833688,267,0.0307321657403786,0.0145372240334813,267,0.019365931660957,0.0141628180937038,267,0.0525292408305526,0.0129223555958429,267,0.147799368351836,0.0329483147000741,267,0.175879103230902,0.0389496445999358,267,0.189985476649908,0.0530911549780539,267,0.193901309686171,0.0429567129732118,267,0.0827910270656295,0.0141959547598036,267,0.0387869767654894,0.01030171592623,267,0.806192150538906,0.157094693595204,267,0.376248987378271,0.125464667878051,267,0.644890543716745,0.139164495868539,267,0.554081270019471,0.127245354408478,267,0.714723270152859,0.142873475799902,267,0.463603585562913,0.176341328215266,267,2.15461998004205,0.24161893605394,267,0.357739026611627,0.106815093390075,267
"P073",0.0152722772855803,0.00382372819077458,1212,0.0268776890008658,0.00683326616549844,1212,0.0180062723296449,0.00512281376661348,1212,0.0494454670699586,0.0101335550678622,1212,0.130912280510807,0.0202559826283014,1212,0.1548053430485,0.0227732541199665,1212,0.167642838447151,0.0324450076397088,1212,0.173174423851182,0.025882526287319,1212,0.0803186916008834,0.015791744687146,1212,0.0383261349038954,0.00928930385820616,1212,0.80646522806352,0.0352218416884006,1212,0.349291300244886,0.0700621614329341,1212,0.625976997465071,0.058464835581097,1212,0.543146965744364,0.0499472458697564,1212,0.725352835027179,0.0297269848334562,1212,0.486375916811742,0.0814190890550242,1212,2.11292153413428,0.111054344373795,1212,0.32077724199778,0.0537392973101327,1212
"P074",0.0190542922465273,0.00440541506907823,159,0.0349073664479043,0.00778502145498004,159,0.0198061966671752,0.00431844112281813,159,0.062455543632417,0.0121640325967812,159,0.163280083958987,0.0262829437585707,159,0.191483642116991,0.0299940381208396,159,0.208356036814979,0.0368381442888345,159,0.213478624679333,0.032645279331196,159,0.0795142092715729,0.00982871072528229,159,0.035513039358399,0.00506762289252474,159,0.825172315860069,0.0271272226264625,159,0.442446847688405,0.0453166547083719,159,0.704818978784329,0.0343914603314205,159,0.537745123325624,0.0412937447040496,159,0.713576708004744,0.0305522149906976,159,0.387981859869698,0.0442548583689472,159,2.24319913749757,0.10538202037927,159,0.396289554265371,0.0613075552134901,159
"P075",0.0154603999670369,0.00230400677393276,160,0.0352455912045752,0.00530616021489331,160,0.0171778739490189,0.00301590549930867,160,0.0635063087737261,0.00916964184593247,160,0.214031948930642,0.0339034683705194,160,0.257158524764424,0.0419682100008707,160,0.284611880603731,0.0508135574451532,160,0.28737467850103,0.0462275129327272,160,0.0937531808335203,0.0133176016295535,160,0.038041322765597,0.0050508870357459,160,0.885256964573286,0.0164007896771802,160,0.501247257526896,0.0499503513669687,160,0.761386968538332,0.0339829332825576,160,0.632395055239292,0.037641979750086,160,0.777959408316141,0.0239970122294708,160,0.333416468711355,0.0462777675289977,160,2.46368545009761,0.111368706796966,160,0.523295995834226,0.0767949458720591,160
"P076",0.0161673990284094,0.00501715820083639,2146,0.0352563481442712,0.00961552366490253,2146,0.0177449290242779,0.00771741410703047,2146,0.0618495992308324,0.0177154603151404,2146,0.201391996682938,0.0435686966338607,2146,0.242638540928921,0.0511602473333154,2146,0.264158529999778,0.0597038454633227,2146,0.269965178645029,0.056578829065217,2146,0.0940412746857921,0.0298644776078783,2146,0.0392585005724746,0.0157043633135245,2146,0.874532789073336,0.0412627144310665,2146,0.476189848966898,0.0891780635285284,2146,0.741675698625758,0.0728084009873872,2146,0.620470313293438,0.0594772238929343,2146,0.764539585526859,0.0347360103616777,2146,0.360059219355908,0.0913031540372813,2146,2.44638689850326,0.18813699016457,2146,0.489218387375528,0.0882558412906753,2146
"P077",0.0180574686182464,0.00656867583640744,426,0.0371847086377027,0.0126716586615161,426,0.0187772085713474,0.00972964861122549,426,0.0638511368532782,0.0213995591186177,426,0.206953474818168,0.0625231878113932,426,0.249406245366231,0.0750017585700549,426,0.266979256911873,0.0875175108216813,426,0.276771327975409,0.0813594578864225,426,0.0965139521102352,0.033294000514368,426,0.041707737632371,0.0192587980516231,426,0.868856323839457,0.0450978391838957,426,0.46012661619456,0.0914890249311141,426,0.724962362630466,0.078878149401872,426,0.610104015572787,0.0577707077717354,426,0.755023843697035,0.0322590457352407,426,0.374752933646964,0.102015610837411,426,2.35421175637993,0.171557235270301,426,0.490539562281537,0.127598507641247,426
"P078",0.0219599256030222,0.0100592768633152,752,0.0372581831523512,0.0160349159005085,752,0.0215571368713217,0.00976992895900515,752,0.063871256625272,0.0218692694881754,752,0.184289596788812,0.0485062329074134,752,0.222512630698746,0.0561117518147446,752,0.233990864341142,0.0660810013006895,752,0.247501597863924,0.0599943024539803,752,0.10241437280918,0.0260765303167165,752,0.046054261425938,0.0141296008137441,752,0.833063768420569,0.0521929720448893,752,0.384590612982914,0.0791404248488356,752,0.667406062997966,0.0649299066458081,752,0.571105937203603,0.0667316577168276,752,0.730559602064695,0.056528998376689,752,0.449519255276775,0.0907595655202523,752,2.25196177176882,0.147350474810263,752,0.43872694642295,0.102452562856223,752
"P079",0.0130026652380187,0.00373458444352892,1831,0.0256769236276206,0.00810234961902115,1831,0.0145539457611849,0.0044157870214979,1831,0.0471019402628609,0.0124217169451324,1831,0.137981782758375,0.0271206839840932,1831,0.164684434824602,0.029968603632736,1831,0.176987410211649,0.0378348289164551,1831,0.183409176445103,0.0329460073890092,1831,0.0745633442008282,0.0132121280478363,1831,0.0324372671188889,0.00722233559211876,1831,0.849478354684768,0.0239492593339924,1831,0.402536358169002,0.0599670735731134,1831,0.688065695467974,0.0449257123304691,1831,0.580602787495452,0.0453173536470549,1831,0.750386779981573,0.0292945903847457,1831,0.428653981150044,0.0638460561357675,1831,2.32139246237702,0.123062197147625,1831,0.346192561994658,0.0615850020239171,1831
"P080",0.0129942598690513,0.00177026128357351,358,0.0243691928792314,0.00395484780887476,358,0.0139080350787249,0.00211625154134809,358,0.045584873908034,0.00571549344627871,358,0.152656967797386,0.0173788210485943,358,0.188435227109438,0.0205108386770506,358,0.204344542762284,0.0289360854393858,358,0.208855369168767,0.0225783446589365,358,0.0762574434433917,0.00693047489236397,358,0.0318713736240578,0.00355496402184075,358,0.872188918279363,0.0108533252063151,358,0.452765330449579,0.0428232414171969,358,0.727687052683457,0.0280980109698157,358,0.63348850488935,0.0267462181797705,358,0.786994397392478,0.0116232675544717,358,0.377949392354805,0.0422634023996782,358,2.39626136276936,0.070777556750081,358,0.39893501260067,0.0474569142179532,358
"P081",0.0135374678595052,0.00331458049682407,547,0.0350043364485326,0.00728885820345975,547,0.0181178285015372,0.00500407394208041,547,0.0698052942694868,0.0121877539407978,547,0.225362055197877,0.0261626199894002,547,0.271294713947012,0.0305413321779044,547,0.302343023094098,0.0398129389970897,547,0.304112343022826,0.0332173216492491,547,0.0925299848547127,0.0155627203927892,547,0.0385478212861916,0.00931097285932338,547,0.886674829745125,0.0299037203024729,547,0.530665660562091,0.0598888847819738,547,0.773210573181403,0.0497971287382163,547,0.624140747854968,0.0515297834441599,547,0.792467107669274,0.0352303166514363,547,0.308667625993533,0.0548089915739797,547,2.43168853445022,0.154747553442851,547,0.541153963045953,0.0588881842326999,547
"P082",0.0233197262845627,0.0202649461430488,1224,0.0351652404256771,0.0231254641795988,1224,0.0251039689628894,0.023695775818048,1224,0.0563874285285464,0.0230018213380911,1224,0.145042544597396,0.0372306980192119,1224,0.173081760320055,0.0426051966692808,1224,0.185054493884449,0.0573527497140936,1224,0.192754562130472,0.0462071004076055,1224,0.0851792615469745,0.0249088621671989,1224,0.0425521237416401,0.0203971734972434,1224,0.768413347496889,0.153322657502607,1224,0.356688218422614,0.132505432873731,1224,0.618610905348935,0.140514947264158,1224,0.527451426481401,0.132273943006367,1224,0.686246668419855,0.13575786406864,1224,0.491548745954656,0.181865228832496,1224,2.09566500616043,0.247497485198612,1224,0.339607487662669,0.107721492306433,1224
"P083",0.0174073850127915,0.00770336328717558,576,0.0358988162051458,0.0123944755278348,576,0.0210896379046963,0.0109701319984907,576,0.0681313761090953,0.0190060328781802,576,0.211720654590187,0.0426330308656589,576,0.257871169799044,0.04989512316842,576,0.28153678034419,0.0642441044317007,576,0.288436040496474,0.053724689161769,576,0.10449166030906,0.0259583337323901,576,0.0470176728415119,0.0156624657288048,576,0.861765193503826,0.0534938821002972,576,0.454836464490312,0.0846451684236793,576,0.711140150546898,0.0725195980193956,576,0.609167307922616,0.0606840747015186,576,0.775650578329148,0.0433822360219681,576,0.379797375934868,0.0896701472963179,576,2.2576794233843,0.147194847491899,576,0.50552630741689,0.0932613200717787,576
"P084",0.0176318884458128,0.0108006311206488,3708,0.0319085310843104,0.0157459963004803,3708,0.0226193224117115,0.01388765915851,3708,0.0594511214013971,0.0270514281508397,3708,0.162843961060567,0.0484201255784823,3708,0.197549181943517,0.0561329542628404,3708,0.212974898419004,0.0683653330592528,3708,0.223131503708077,0.0638243082813671,3708,0.107712329831563,0.0492697455355427,3708,0.0513559188859708,0.0277515491427698,3708,0.810234217837859,0.0916493546003269,3708,0.337719996406161,0.125955173735556,3708,0.618984805966407,0.120822380162563,3708,0.569135531251929,0.0994467970930642,3708,0.743114182972455,0.0869164997654032,3708,0.509799487613282,0.161804046474296,3708,2.17159690798541,0.205722355807879,3708,0.385274459213573,0.105883434616716,3708
